FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
0.580220522,0.094380334,0.068141595,0.120269135
0.581008101,0.094380334,0.068141595,0.120269135
0.581795680,0.094384402,0.068141595,0.120269135
0.582583258,0.094392091,0.068141595,0.120269135
0.583370837,0.094396926,0.068141595,0.120269135
0.584158416,0.094396926,0.068141595,0.120269135
0.584945995,0.094406217,0.068141595,0.120269135
0.585733573,0.094410479,0.068141595,0.120269135
0.586521152,0.094410479,0.068141595,0.120269135
0.587308731,0.094422981,0.068141595,0.120689653
0.588096310,0.094425507,0.068141595,0.120689653
0.588883888,0.094425507,0.068141595,0.120689653
0.589671467,0.094431318,0.068141595,0.120689653
0.590459046,0.094439059,0.068141595,0.120689653
0.591246625,0.094450518,0.068141595,0.120689653
0.592034203,0.094450518,0.068141595,0.120689653
0.592821782,0.094463244,0.068141595,0.120689653
0.593609361,0.094470777,0.068141595,0.120689653
0.594396940,0.094470777,0.068141595,0.120689653
0.595184518,0.094474226,0.068141595,0.120689653
0.595972097,0.094483331,0.068141595,0.120689653
0.596759676,0.094483331,0.068141595,0.120689653
0.597547255,0.094485886,0.068141595,0.120689653
0.598334833,0.094490103,0.068141595,0.120689653
0.599122412,0.094500318,0.068141595,0.120689653
0.599909991,0.094500318,0.068141595,0.120689653
0.600697570,0.094502956,0.068141595,0.120689653
0.601485149,0.094513029,0.068141595,0.120689653
0.602272727,0.094513029,0.068141595,0.120689653
0.603060306,0.094516225,0.068141595,0.121397384
0.603847885,0.094517089,0.068141595,0.121397384
0.604635464,0.094517089,0.068141595,0.121397384
0.605423042,0.094521418,0.068141595,0.121397384
0.606210621,0.094529234,0.068141595,0.121397384
0.606998200,0.094530948,0.068141595,0.121397384
0.607785779,0.094530948,0.068141595,0.121397384
0.608573357,0.094541289,0.068356372,0.121397384
0.609360936,0.094547138,0.068356372,0.121397384
0.610148515,0.094547138,0.068356372,0.121397384
0.610936094,0.094548002,0.068356372,0.121397384
0.611723672,0.094549596,0.068356372,0.121397384
0.612511251,0.094549596,0.068356372,0.121397384
0.613298830,0.094549596,0.068356372,0.121397384
0.614086409,0.094553858,0.068356372,0.121397384
0.614873987,0.094558835,0.068356372,0.121397384
0.615661566,0.094558835,0.068356372,0.121397384
0.616449145,0.094558835,0.068356372,0.121397384
0.617236724,0.094568007,0.068356372,0.121397384
0.618024302,0.094568007,0.068356372,0.121397384
0.618811881,0.094576575,0.068356372,0.121397384
0.619599460,0.094581604,0.068356372,0.121397384
0.620387039,0.094581604,0.068356372,0.121397384
0.621174617,0.094585858,0.068356372,0.121397384
0.621962196,0.094594084,0.068356372,0.121397384
0.622749775,0.094596550,0.068356372,0.121397384
0.623537354,0.094596550,0.068356372,0.121397384
0.624324932,0.094600655,0.068356372,0.121397384
0.625112511,0.094603986,0.068356372,0.121397384
0.625900090,0.094603986,0.068356372,0.121397384
0.626687669,0.094603986,0.068356372,0.121397384
0.627475248,0.094606429,0.068356372,0.121397384
0.628262826,0.094606429,0.068356372,0.121397384
0.629050405,0.094608091,0.068356372,0.121397384
0.629837984,0.094609745,0.068356372,0.121397384
0.630625563,0.094609745,0.068356372,0.121397384
0.631413141,0.094614886,0.068356372,0.121397384
0.632200720,0.094615720,0.068356372,0.121397384
0.632988299,0.094617322,0.068356372,0.121397384
0.633775878,0.094617322,0.068356372,0.121397384
0.634563456,0.094618157,0.068356372,0.121397384
0.635351035,0.094619028,0.068356372,0.121397384
0.636138614,0.094619028,0.068356372,0.121397384
0.636926193,0.094626494,0.068356372,0.121397384
0.637713771,0.094630554,0.068356372,0.121397384
0.638501350,0.094630554,0.068356372,0.121397384
0.639288929,0.094638199,0.068356372,0.121397384
0.640076508,0.094642960,0.068356372,0.121397384
0.640864086,0.094649591,0.068356372,0.121397384
0.641651665,0.094649591,0.068356372,0.121397384
0.642439244,0.094650365,0.068356372,0.121397384
0.643226823,0.094654724,0.068383656,0.121397384
0.644014401,0.094654724,0.068383656,0.121397384
0.644801980,0.094654724,0.068383656,0.121397384
0.645589559,0.094659835,0.068383656,0.121397384
0.646377138,0.094659835,0.068383656,0.121397384
0.647164716,0.094660684,0.068383656,0.121397384
0.647952295,0.094664820,0.068383656,0.121397384
0.648739874,0.094668202,0.068383656,0.121397384
0.649527453,0.094668202,0.068383656,0.121397384
0.650315032,0.094671555,0.068383656,0.121397384
0.651102610,0.094673246,0.068383656,0.121397384
0.651890189,0.094673246,0.068383656,0.121397384
0.652677768,0.094676659,0.068383656,0.121397384
0.653465347,0.094684184,0.068383656,0.121397384
0.654252925,0.094684184,0.068383656,0.121397384
0.655040504,0.094687484,0.068383656,0.121397384
0.655828083,0.094691843,0.068383656,0.121397384
0.656615662,0.094692625,0.068383656,0.121397384
0.657403240,0.094692625,0.068383656,0.121397384
0.658190819,0.094692625,0.068383656,0.121397384
0.658978398,0.094694287,0.068383656,0.121397384
0.659765977,0.094694287,0.068383656,0.121397384
0.660553555,0.094698466,0.068383656,0.121397384
0.661341134,0.094703570,0.068383656,0.121397384
0.662128713,0.094703570,0.068383656,0.121397384
0.662916292,0.094705224,0.068383656,0.121397384
0.663703870,0.094706126,0.068383656,0.121397384
0.664491449,0.094706126,0.068383656,0.121397384
0.665279028,0.094706126,0.068383656,0.121397384
0.666066607,0.094706923,0.068383656,0.121397384
0.666854185,0.094707735,0.068383656,0.121397384
0.667641764,0.094707735,0.068383656,0.121397384
0.668429343,0.094708547,0.068383656,0.121397384
0.669216922,0.094716117,0.068383656,0.121397384
0.670004500,0.094716117,0.068383656,0.121397384
0.670792079,0.094721086,0.068383656,0.121397384
0.671579658,0.094721973,0.068383656,0.121397384
0.672367237,0.094723739,0.068383656,0.121397384
0.673154815,0.094723739,0.068383656,0.121397384
0.673942394,0.094723739,0.068383656,0.121397384
0.674729973,0.094723739,0.068383656,0.121397384
0.675517552,0.094723739,0.068383656,0.121397384
0.676305131,0.094725460,0.068383656,0.121397384
0.677092709,0.094729669,0.068383656,0.121397384
0.677880288,0.094729669,0.068383656,0.121397384
0.678667867,0.094733864,0.068383656,0.121710524
0.679455446,0.094738126,0.068383656,0.121710524
0.680243024,0.094739839,0.068383656,0.121710524
0.681030603,0.094739839,0.068383656,0.121710524
0.681818182,0.094744876,0.068383656,0.121710524
0.682605761,0.094749957,0.068383656,0.121710524
0.683393339,0.094749957,0.068383656,0.121710524
0.684180918,0.094753437,0.068383656,0.121710524
0.684968497,0.094757631,0.068383656,0.121710524
0.685756076,0.094757631,0.068383656,0.121710524
0.686543654,0.094764367,0.068383656,0.121710524
0.687331233,0.094769605,0.068383656,0.121739127
0.688118812,0.094770469,0.068383656,0.121739127
0.688906391,0.094770469,0.068383656,0.121739127
0.689693969,0.094781354,0.068383656,0.121739127
0.690481548,0.094781354,0.068383656,0.121739127
0.691269127,0.094781354,0.068383656,0.121739127
0.692056706,0.094782196,0.068383656,0.121739127
0.692844284,0.094785705,0.068383656,0.121739127
0.693631863,0.094785705,0.068383656,0.121739127
0.694419442,0.094786629,0.068383656,0.121739127
0.695207021,0.094791777,0.068383656,0.121739127
0.695994599,0.094793506,0.068383656,0.121739127
0.696782178,0.094793506,0.068383656,0.121739127
0.697569757,0.094796829,0.068383656,0.121739127
0.698357336,0.094800167,0.068383656,0.121739127
0.699144914,0.094800167,0.068383656,0.121739127
0.699932493,0.094803564,0.068383656,0.121739127
0.700720072,0.094810978,0.068383656,0.121739127
0.701507651,0.094810978,0.068383656,0.121739127
0.702295230,0.094814405,0.068383656,0.121739127
0.703082808,0.094817936,0.068383656,0.121739127
0.703870387,0.094818808,0.068383656,0.121739127
0.704657966,0.094818808,0.068383656,0.121739127
0.705445545,0.094818808,0.068383656,0.121739127
0.706233123,0.094824955,0.068469994,0.121739127
0.707020702,0.094824955,0.068469994,0.121739127
0.707808281,0.094829105,0.068469994,0.121739127
0.708595860,0.094834939,0.068469994,0.121739127
0.709383438,0.094834939,0.068469994,0.121739127
0.710171017,0.094836667,0.068469994,0.121739127
0.710958596,0.094837479,0.068469994,0.121739127
0.711746175,0.094840884,0.068469994,0.121739127
0.712533753,0.094840884,0.068469994,0.121739127
0.713321332,0.094841734,0.068469994,0.121739127
0.714108911,0.094845019,0.068469994,0.121739127
0.714896490,0.094845019,0.068469994,0.121739127
0.715684068,0.094847433,0.068469994,0.121739127
0.716471647,0.094850965,0.068469994,0.121739127
0.717259226,0.094850965,0.068469994,0.121739127
0.718046805,0.094854251,0.068469994,0.121739127
0.718834383,0.094856828,0.068469994,0.121739127
0.719621962,0.094860844,0.068469994,0.121739127
0.720409541,0.094860844,0.068469994,0.121739127
0.721197120,0.094862498,0.068469994,0.121739127
0.721984698,0.094863325,0.068469994,0.121739127
0.722772277,0.094863325,0.068469994,0.121739127
0.723559856,0.094864167,0.068469994,0.121739127
0.724347435,0.094865844,0.068469994,0.121739127
0.725135014,0.094865844,0.068469994,0.121739127
0.725922592,0.094869263,0.068469994,0.121739127
0.726710171,0.094871685,0.068469994,0.121739127
0.727497750,0.094873324,0.068469994,0.121739127
0.728285329,0.094873324,0.068469994,0.121739127
0.729072907,0.094876774,0.068469994,0.121739127
0.729860486,0.094878465,0.068469994,0.121739127
0.730648065,0.094878465,0.068469994,0.121739127
0.731435644,0.094889387,0.068469994,0.121739127
0.732223222,0.094893649,0.068469994,0.121739127
0.733010801,0.094893649,0.068469994,0.121739127
0.733798380,0.094896920,0.068469994,0.121739127
0.734585959,0.094900347,0.068469994,0.121739127
0.735373537,0.094907105,0.068469994,0.121739127
0.736161116,0.094907105,0.068469994,0.121739127
0.736948695,0.094911374,0.068469994,0.121739127
0.737736274,0.094914868,0.068469994,0.121739127
0.738523852,0.094914868,0.068469994,0.121739127
0.739311431,0.094919994,0.068469994,0.121739127
0.740099010,0.094922528,0.068469994,0.121739127
0.740886589,0.094922528,0.068469994,0.121739127
0.741674167,0.094924256,0.068469994,0.121739127
0.742461746,0.094928578,0.068469994,0.121739127
0.743249325,0.094935395,0.068469994,0.121739127
0.744036904,0.094935395,0.068469994,0.121739127
0.744824482,0.094938867,0.068469994,0.121739127
0.745612061,0.094939731,0.068469994,0.121739127
0.746399640,0.094939731,0.068469994,0.121739127
0.747187219,0.094945721,0.068469994,0.121739127
0.747974797,0.094957389,0.068469994,0.121739127
0.748762376,0.094957389,0.068469994,0.121739127
0.749549955,0.094958209,0.068469994,0.121739127
0.750337534,0.094962485,0.068469994,0.121739127
0.751125113,0.094962485,0.068469994,0.121739127
0.751912691,0.094969369,0.068469994,0.121739127
0.752700270,0.094972827,0.068469994,0.121739127
0.753487849,0.094976977,0.068469994,0.121739127
0.754275428,0.094976977,0.068469994,0.121739127
0.755063006,0.094980352,0.068469994,0.121739127
0.755850585,0.094989628,0.068469994,0.121739127
0.756638164,0.094989628,0.068469994,0.121739127
0.757425743,0.094994731,0.068469994,0.121739127
0.758213321,0.094998889,0.068469994,0.121739127
0.759000900,0.094998889,0.068469994,0.121739127
0.759788479,0.095002279,0.068469994,0.121739127
0.760576058,0.095002279,0.068469994,0.121739127
0.761363636,0.095003955,0.068469994,0.121739127
0.762151215,0.095003955,0.068469994,0.121739127
0.762938794,0.095006548,0.068469994,0.121739127
0.763726373,0.095008239,0.068469994,0.121739127
0.764513951,0.095008239,0.068469994,0.121739127
0.765301530,0.095014811,0.068469994,0.121739127
0.766089109,0.095016457,0.068469994,0.121739127
0.766876688,0.095016457,0.068469994,0.121739127
0.767664266,0.095019698,0.068469994,0.121739127
0.768451845,0.095023796,0.068469994,0.121739127
0.769239424,0.095025457,0.068469994,0.121739127
0.770027003,0.095025457,0.068469994,0.121739127
0.770814581,0.095029853,0.068469994,0.121739127
0.771602160,0.095032416,0.068469994,0.121739127
0.772389739,0.095032416,0.068469994,0.121739127
0.773177318,0.095042370,0.068585947,0.121739127
0.773964896,0.095044829,0.068585947,0.121739127
0.774752475,0.095044829,0.068585947,0.121739127
0.775540054,0.095051520,0.068585947,0.121739127
0.776327633,0.095054865,0.068585947,0.121739127
0.777115212,0.095055692,0.068585947,0.121739127
0.777902790,0.095055692,0.068585947,0.121739127
0.778690369,0.095059887,0.068585947,0.121739127
0.779477948,0.095062487,0.068585947,0.121739127
0.780265527,0.095062487,0.068585947,0.121739127
0.781053105,0.095065922,0.068585947,0.121739127
0.781840684,0.095070124,0.068585947,0.121739127
0.782628263,0.095070124,0.068585947,0.121739127
0.783415842,0.095076956,0.068585947,0.121739127
0.784203420,0.095078722,0.068585947,0.121739127
0.784990999,0.095084682,0.068585947,0.121739127
0.785778578,0.095084682,0.068585947,0.121739127
0.786566157,0.095085546,0.068585947,0.121739127
0.787353735,0.095090561,0.068585947,0.121739127
0.788141314,0.095090561,0.068585947,0.121739127
0.788928893,0.095094912,0.068585947,0.121739127
0.789716472,0.095096655,0.068585947,0.121739127
0.790504050,0.095096655,0.068585947,0.121739127
0.791291629,0.095102452,0.068585947,0.121739127
0.792079208,0.095106937,0.068585947,0.121739127
0.792866787,0.095108688,0.068585947,0.121739127
0.793654365,0.095108688,0.068585947,0.121739127
0.794441944,0.095111206,0.068585947,0.121739127
0.795229523,0.095115408,0.068585947,0.121739127
0.796017102,0.095115408,0.068585947,0.121739127
0.796804680,0.095117882,0.068585947,0.121739127
0.797592259,0.095122054,0.068585947,0.121739127
0.798379838,0.095122054,0.068585947,0.121739127
0.799167417,0.095126219,0.068585947,0.121951222
0.799954995,0.095130533,0.068585947,0.121951222
0.800742574,0.095130533,0.068585947,0.121951222
0.801530153,0.095130533,0.068585947,0.121951222
0.802317732,0.095134646,0.068585947,0.121951222
0.803105311,0.095136277,0.068585947,0.121951222
0.803892889,0.095136277,0.068585947,0.121951222
0.804680468,0.095141217,0.068585947,0.121951222
0.805468047,0.095143706,0.068585947,0.121951222
0.806255626,0.095143706,0.068585947,0.121951222
0.807043204,0.095149338,0.068585947,0.121951222
0.807830783,0.095156766,0.068585947,0.121951222
0.808618362,0.095160194,0.068585947,0.121951222
0.809405941,0.095160194,0.068585947,0.121951222
0.810193519,0.095164552,0.068585947,0.121951222
0.810981098,0.095168553,0.068585947,0.121951222
0.811768677,0.095168553,0.068585947,0.121951222
0.812556256,0.095173538,0.068585947,0.121951222
0.813343834,0.095179252,0.068585947,0.121951222
0.814131413,0.095179252,0.068585947,0.121951222
0.814918992,0.095184572,0.068585947,0.121951222
0.815706571,0.095189616,0.068585947,0.121951222
0.816494149,0.095192082,0.068585947,0.121951222
0.817281728,0.095192082,0.068585947,0.121951222
0.818069307,0.095198013,0.068585947,0.121951222
0.818856886,0.095200472,0.068585947,0.121951222
0.819644464,0.095200472,0.068585947,0.121951222
0.820432043,0.095205411,0.068585947,0.121951222
0.821219622,0.095209584,0.068585947,0.121951222
0.822007201,0.095209584,0.068585947,0.121951222
0.822794779,0.095210433,0.068585947,0.121951222
0.823582358,0.095216215,0.068585947,0.121951222
0.824369937,0.095220394,0.068585947,0.121951222
0.825157516,0.095220394,0.068585947,0.121951222
0.825945095,0.095221266,0.068585947,0.121951222
0.826732673,0.095230252,0.068585947,0.121951222
0.827520252,0.095230252,0.068585947,0.121951222
0.828307831,0.095239416,0.068585947,0.121951222
0.829095410,0.095240965,0.068585947,0.121951222
0.829882988,0.095240965,0.068585947,0.121951222
0.830670567,0.095245212,0.068585947,0.121951222
0.831458146,0.095252849,0.068585947,0.122213051
0.832245725,0.095256947,0.068585947,0.122213051
0.833033303,0.095256947,0.068585947,0.122213051
0.833820882,0.095258757,0.068585947,0.122213051
0.834608461,0.095266566,0.068585947,0.122213051
0.835396040,0.095266566,0.068585947,0.122213051
0.836183618,0.095266566,0.068585947,0.122213051
0.836971197,0.095270708,0.068585947,0.122213051
0.837758776,0.095270708,0.068585947,0.122213051
0.838546355,0.095276736,0.068585947,0.122213051
0.839333933,0.095282570,0.068585947,0.122213051
0.840121512,0.095286690,0.068585947,0.122213051
0.840909091,0.095286690,0.068585947,0.122213051
0.841696670,0.095292360,0.068585947,0.122213051
0.842484248,0.095294863,0.068585947,0.122213051
0.843271827,0.095294863,0.068585947,0.122213051
0.844059406,0.095295772,0.068585947,0.122213051
0.844846985,0.095301650,0.068585947,0.122213051
0.845634563,0.095301650,0.068585947,0.122213051
0.846422142,0.095304981,0.068585947,0.122213051
0.847209721,0.095309086,0.068585947,0.122213051
0.847997300,0.095312588,0.068585947,0.122213051
0.848784878,0.095312588,0.068585947,0.122213051
0.849572457,0.095313445,0.068585947,0.122213051
0.850360036,0.095313445,0.068585947,0.122213051
0.851147615,0.095313445,0.068585947,0.122213051
0.851935194,0.095313445,0.068585947,0.122213051
0.852722772,0.095323548,0.068585947,0.122213051
0.853510351,0.095323548,0.068585947,0.122213051
0.854297930,0.095328435,0.068585947,0.122704506
0.855085509,0.095331699,0.068585947,0.122704506
0.855873087,0.095331699,0.068585947,0.122704506
0.856660666,0.095331699,0.068585947,0.122704506
0.857448245,0.095334262,0.068585947,0.122704506
0.858235824,0.095338441,0.068585947,0.122704506
0.859023402,0.095338441,0.068585947,0.122704506
0.859810981,0.095338441,0.068585947,0.122704506
0.860598560,0.095340148,0.068585947,0.122704506
0.861386139,0.095340148,0.068585947,0.122704506
0.862173717,0.095340982,0.068585947,0.122704506
